2 H + M <=> H2 + M,-0.01572335657730032
H + O2 (+M) <=> HO2 (+M),-0.027709957147131307
H2 + O <=> H + OH,0.014801363876886318
H + OH (+M) <=> H2O (+M),-0.07380386051528717
H2 + OH <=> H + H2O,0.023635521981206196
O + OH <=> H + O2,0.17259861553134762
O + OH <=> H + O2,0.24160211145341495
2 OH (+M) <=> H2O2 (+M),0.035037886441180235
H + H2O2 <=> H2O + OH,-0.013885804697690289
H + HO2 <=> H2 + O2,-0.09826644155858755
H + HO2 <=> 2 OH,0.11625591996898316
HO2 + O <=> O2 + OH,-0.01517746279352808
HO2 + OH <=> H2O + O2,-0.03574646264130908
HCO (+M) <=> CO + H (+M),0.16620679188598209
CO + OH <=> CO2 + H,0.05455551930787546
CH2O + H <=> H2 + HCO,-0.06049824234256213
CH2O + H <=> CO + H2 + H,0.07293155062282333
CH3O (+M) <=> CH2O + H (+M),0.010833381668844625
CH2OH (+M) <=> CH2O + H (+M),0.18838487099405474
HCO + O2 <=> CO + HO2,-0.023837254374189928
H + HCO <=> CO + H2,-0.11354634579925676
HCO + OH <=> CO + H2O,-0.021626538177485683
CH3 + H (+M) <=> CH4 (+M),-0.06772420767143426
CH3 + O <=> CH2O + H,0.021780570807979554
CH3 + HO2 <=> CH3O + OH,0.02967866174071585
CH3OH + OH <=> CH2OH + H2O,0.014454242274875774
CH3OH + OH <=> CH3O + H2O,0.024829195844336432
CH3OH + H <=> CH3O + H2,0.03162018629269988
CH3 + OH <=> CH2OH + H,-0.1239746671837198
CH2OH + OH <=> CH2O + H2O,-0.014060052054426186
