2 H + M <=> H2 + M,-0.012151497213257123
H + O2 <=> HO2,-0.02238243157259909
H2 + O <=> H + OH,0.05324153829474056
2 H + O2 <=> H2 + O2,-0.013360699936716371
H + OH (+M) <=> H2O (+M),-0.045766954259430656
H2 + OH <=> H + H2O,0.0327485787616664
O + OH <=> H + O2,0.10546130500578887
O + OH <=> H + O2,0.1481241761362236
2 OH (+M) <=> H2O2 (+M),0.016965133441603768
H + HO2 <=> H2 + O2,-0.035464054807798795
H + HO2 <=> 2 OH,0.06616631274407526
HO2 + O <=> O2 + OH,-0.010052723936825428
HO2 + OH <=> H2O + O2,-0.010704816836393072
HCO (+M) <=> CO + H (+M),0.15045508065003094
CO + OH <=> CO2 + H,0.1442500180984992
CH2O + H <=> H2 + HCO,-0.0831520843947426
CH2O + H <=> CO + H2 + H,0.10738539070192608
CH2O + OH <=> CO + H + H2O,0.010686506629349956
HCO + O2 <=> CO + HO2,0.018796669314459273
H + HCO <=> CO + H2,-0.11398944992033837
HCO + OH <=> CO + H2O,-0.02382796880955017
2 HCO <=> CH2O + CO,-0.015150982099404482
