2 H + M <=> H2 + M,-0.015551735522882207
H + O2 <=> HO2,-0.023069690568889786
H2 + O <=> H + OH,0.014891424629226706
H + OH (+M) <=> H2O (+M),-0.07402448201180466
H2 + OH <=> H + H2O,0.02396903995544698
O + OH <=> H + O2,0.1715360659983125
O + OH <=> H + O2,0.23962075059441934
2 OH (+M) <=> H2O2 (+M),0.03754055061257728
H + H2O2 <=> H2O + OH,-0.01357858805664947
H + HO2 <=> H2 + O2,-0.09696858433960417
H + HO2 <=> 2 OH,0.1160490424974538
HO2 + O <=> O2 + OH,-0.014685343704944353
HO2 + OH <=> H2O + O2,-0.03511138300478058
HCO (+M) <=> CO + H (+M),0.16782726365626122
CO + OH <=> CO2 + H,0.05461850453109136
CH2O + H <=> H2 + HCO,-0.06070269509169147
CH2O + H <=> CO + H2 + H,0.07394883027194736
CH3O (+M) <=> CH2O + H (+M),0.011268513220480612
CH2OH (+M) <=> CH2O + H (+M),0.18997101773489145
HCO + O2 <=> CO + HO2,-0.024106707868183398
H + HCO <=> CO + H2,-0.11376544603694619
HCO + OH <=> CO + H2O,-0.021397527523102033
CH3 + H (+M) <=> CH4 (+M),-0.06790442508709243
CH3 + O <=> CH2O + H,0.022426529825893896
CH3 + HO2 <=> CH3O + OH,0.03011383243556125
CH3OH + OH <=> CH2OH + H2O,0.0146126278114837
CH3OH + OH <=> CH3O + H2O,0.025442782251725662
CH3OH + H <=> CH3O + H2,0.03231494304550971
CH3 + OH <=> CH2OH + H,-0.12427355287017638
CH2OH + OH <=> CH2O + H2O,-0.013725825230977809
