CJ*CC*CC*O                   2   523.200     5.664     1.700     0.000     1.000   !                                       
C*CC*CCJ*O                   2   523.200     5.664     1.700     0.000     1.000   !                                       
CJ*CC*CC*O                   2   523.200     5.664     1.700     0.000     1.000   !                                       
CJ*CC*O                      2   443.200     4.120     0.000     0.000     1.000   !C2H3CO                                 
C5H7                         2   408.000     5.200     0.000     0.000     1.000   !                                       
OC5H7O                       2   496.000     5.200     0.000     0.000     1.000   !                                       
C*CCJC*COH                   2   523.200     5.664     1.700     0.000     1.000   !                                       
C*CC*CCJ                     2   408.000     5.200     0.000     0.000     1.000   !                                       
C*CC*CCOH                    2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H81-3                      2   408.000     5.200     0.000     0.000     1.000   !                                       
OC4H6O                       2   496.000     5.200     0.000     0.000     1.000   !                                       
OC4H5O                       2   496.000     5.200     0.000     0.000     1.000   !                                       
HOCO                         2   498.000     3.590     0.000     0.000     2.000   !                                       
HOC*CC*O                     2   435.200     4.662     2.700     0.000     1.000   !                                       
HOC*CCJ*O                    2   435.200     4.662     2.700     0.000     1.000   !                                       
O2CCHOOJ                     2   470.600     4.410     0.000     0.000     1.500   !                                       
C6H101-5                     2   337.788     5.608     0.000     0.000     1.000   !C6H10                                  
C6H9-A                       2   346.876     5.564     0.000     0.000     1.000   !                                       
C3H2                         2   209.000     4.100     0.000     0.000     1.000   !                                       
C3H2(S)                      2   209.000     4.100     0.000     0.000     1.000   !                                       
C3H2C                        1   290.616     4.368     0.000     0.000     1.000   !                                       
H2CCC(S)                     2   265.300     3.721     0.000     0.000     1.000   !                                       
C3H3O                        2   301.263     5.055     0.000     0.000     1.000   !                                       
C3H3O2H                      2   301.658     5.310     0.000     0.000     1.000   !                                       
C2HCHO                       2   343.033     4.884     0.000     0.000     1.000   !                                       
CH3COCH2O                    2   447.639     5.086     0.000     0.000     0.000   !                                       
PC3H4OH-2                    2   300.783     5.377     0.000     0.000     1.000   !                                       
SC3H4OH                      2   298.893     5.345     0.000     0.000     1.000   !                                       
SC3H5OH                      2   304.276     5.450     0.000     0.000     1.000   !                                       
CH3CHCHO                     2   387.860     4.687     0.000     0.000     0.000   !                                       
AC4H7OOH                     2   330.435     5.741     0.000     0.000     1.000   !                                       
TQJC3H6OH                    2   464.200     5.009     2.600     0.000     1.000   !C3KET12                                
TQC3H6OI                     2   464.200     5.009     2.600     0.000     1.000   !C3KET12                                
QC3H5OHP                     2   464.200     5.009     2.600     0.000     1.000   !C3KET12                                
TQC3H5OHI                    2   464.200     5.009     2.600     0.000     1.000   !C3KET12                                
CCY(COC)OH                   2   481.500     4.997     1.700     0.000     1.000   !AC3H5OOH                               
IQJC3H6OH                    2   464.200     5.009     2.600     0.000     1.000   !C3KET12                                
IQC3H6OT                     2   464.200     5.009     2.600     0.000     1.000   !C3KET12                                
IQC3H5OHPJ                   2   464.200     5.009     2.600     0.000     1.000   !C3KET12                                
CHOCH2OOH                    2   436.000     3.970     0.000     0.000     2.000   !CH3CO3H                                
CY(CCOC)OH                   2   481.500     4.997     1.700     0.000     1.000   !AC3H5OOH                               
CHOCOHCH3                    2   481.500     4.997     1.700     0.000     1.000   !AC3H5OOH                               
CY(COC)COH                   2   481.500     4.997     1.700     0.000     1.000   !AC3H5OOH                               
TQC3H5OHIO2                  2   496.000     5.200     0.000     0.000     1.000   !C4H8OOH1-2O2                           
TQC3H5OHIQ-I                 2   496.000     5.200     0.000     0.000     1.000   !C4H8OOH1-2O2                           
TQC3H5OHIQ-P                 2   496.000     5.200     0.000     0.000     1.000   !C4H8OOH1-2O2                           
C2H3COHOOH                   2   464.200     5.009     2.600     0.000     1.000   !C3KET12                                
COHOOHCY(COC)                2   502.200     5.356     1.800     0.000     1.000   !C4H8OH-1O2                             
OHCY(COCC)OOH                2   502.200     5.356     1.800     0.000     1.000   !C4H8OH-1O2                             
IQC3H5OHPJO2                 2   496.000     5.200     0.000     0.000     1.000   !C4H8OOH1-2O2                           
IQC3H5OTQ-I                  2   496.000     5.200     0.000     0.000     1.000   !C4H8OOH1-2O2                           
IQC3H5OHQ-SJ                 2   496.000     5.200     0.000     0.000     1.000   !C4H8OOH1-2O2                           
CHOCOHCH2OOH                 2   502.200     5.356     1.800     0.000     1.000   !C4H8OH-1O2                             
CHOCHO                       1   440.200     4.010     0.000     0.000     2.000   !                                       
TQC3H5OHTO2                  2   496.000     5.200     0.000     0.000     1.000   !C4H8OOH1-2O2                           
OHCOCOOHCH3                  2   502.200     5.356     1.800     0.000     1.000   !C4H8OH-1O2                             
C2H3OO                       2   436.000     3.970     0.000     0.000     2.000   !CH3CO2                                 
CHCHO                        2   436.000     3.970     0.000     0.000     2.000   !HCCOH                                  
C4H71-3OH                    2   436.400     5.352     0.000     0.000     1.000   !IC4H8O                                 
C4H71-1OH                    2   436.400     5.352     0.000     0.000     1.000   !IC4H8O                                 
C4H71-2OH                    2   436.400     5.352     0.000     0.000     1.000   !IC4H8O                                 
PC4H8OH-2                    2   496.000     5.200     0.000     0.000     1.000   !PC4H9O                                 
SC4H8OH-1                    2   496.000     5.200     0.000     0.000     1.000   !PC4H9O                                 
C-2-C4H8                     2   344.500     5.089     0.500     0.000     1.000   !IC4H8                                  
C4H6-1                       2   357.000     4.720     0.000     0.000     1.000   !C4H6                                   
C3H5OCH2-1                   2   496.000     5.200     0.000     0.000     1.000   !C4H7O                                  
NC5H12                       2   391.700     5.591     0.000     0.000     1.000   !                                       
C5H11-1                      2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H11-2                      2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H11-3                      2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H10-1                      2   386.200     5.489     0.400     0.000     1.000   !                                       
C5H10-2                      2   396.800     5.458     0.000     0.000     1.000   !                                       
C5H91-3                      2   396.800     5.458     0.000     0.000     1.000   !                                       
C5H91-4                      2   396.800     5.458     0.000     0.000     1.000   !                                       
C5H91-5                      2   396.800     5.458     0.000     0.000     1.000   !                                       
C5H92-4                      2   396.800     5.458     0.000     0.000     1.000   !                                       
C5H92-5                      2   396.800     5.458     0.000     0.000     1.000   !                                       
C5H9O1-3                     2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H9O2-4                     2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H11O2H-1                   2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H11O2H-2                   2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H11O2H-3                   2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H11O2-1                    2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H11O2-2                    2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H11O2-3                    2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H11O-1                     2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H11O-2                     2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H11O-3                     2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H10OOH1-2                  2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H10OOH1-3                  2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H10OOH1-4                  2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H10OOH1-5                  2   546.691     5.698     0.000     0.000     0.000   !                                       
C5H10OOH2-1                  2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H10OOH2-3                  2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H10OOH2-4                  2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H10OOH2-5                  2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H10OOH3-1                  2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H10OOH3-2                  2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H10O1-2                    2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H10O1-3                    2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H10O1-4                    2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H10O1-5                    2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H10O2-3                    2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H10O2-4                    2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H10OOH1-2O2                2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H10OOH1-3O2                2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H10OOH1-4O2                2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H10OOH1-5O2                2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H10OOH2-1O2                2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H10OOH2-3O2                2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H10OOH2-4O2                2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H10OOH2-5O2                2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H10OOH3-1O2                2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H10OOH3-2O2                2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H91-2,3OOH                 2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H91-2,4OOH                 2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H91-2,5OOH                 2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H91-3,4OOH                 2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H91-3,5OOH                 2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H91-4,5OOH                 2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H92-1,3OOH                 2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H92-1,4OOH                 2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H92-1,5OOH                 2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H92-3,4OOH                 2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H92-3,5OOH                 2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H92-4,5OOH                 2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H93-1,2OOH                 2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H93-1,4OOH                 2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H93-1,5OOH                 2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H93-2,4OOH                 2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H91-3OOH                   2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H91-4OOH                   2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H91-5OOH                   2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H92-1OOH                   2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H92-4OOH                   2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H92-5OOH                   2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9O1-2OOH-3                2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9O1-2OOH-4                2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9O1-2OOH-5                2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9O1-3OOH-2                2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9O1-3OOH-4                2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9O1-3OOH-5                2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9O1-4OOH-2                2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9O1-4OOH-3                2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9O1-4OOH-5                2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9O1-5OOH-2                2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9O1-5OOH-3                2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9O2-3OOH-1                2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9O2-3OOH-4                2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9O2-3OOH-5                2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9O2-4OOH-1                2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9O2-4OOH-3                2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
OCH2CHO                      2   496.000     5.200     0.000     0.000     1.000   !HOCH2CHO                               
C5H9O1-2O-5                  2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
CH2OCH2CHO                   2   464.200     5.009     2.600     0.000     1.000   !C3KET12                                
C2H4OCHO                     2   464.200     5.009     2.600     0.000     1.000   !C3KET12                                
CH2CH2OCH2CH2CHO             2   494.800     6.174     1.800     0.000     1.000   !NC5KET12                               
C4H7O1-4                     2   476.000     5.778     2.600     0.000     1.000   !                                       
NC5KET12                     2   494.800     6.174     1.800     0.000     1.000   !                                       
NC5KET13                     2   494.800     6.174     1.800     0.000     1.000   !                                       
NC5KET14                     2   494.800     6.174     1.800     0.000     1.000   !                                       
NC5KET15                     2   494.800     6.174     1.800     0.000     1.000   !                                       
NC5KET21                     2   494.800     6.174     1.800     0.000     1.000   !                                       
NC5KET23                     2   494.800     6.174     1.800     0.000     1.000   !                                       
NC5KET24                     2   494.800     6.174     1.800     0.000     1.000   !                                       
NC5KET25                     2   494.800     6.174     1.800     0.000     1.000   !                                       
NC5KET31                     2   494.800     6.174     1.800     0.000     1.000   !                                       
NC5KET32                     2   494.800     6.174     1.800     0.000     1.000   !                                       
CHOC4H8O                     2   494.800     6.174     1.800     0.000     1.000   !NC5KET12                               
CHOCH2CH2C2H4O               2   494.800     6.174     1.800     0.000     1.000   !NC5KET12                               
CHOCH2CH2CH2CH2O             2   494.800     6.174     1.800     0.000     1.000   !NC5KET12                               
C3H7COCH2O                   2   494.800     6.174     1.800     0.000     1.000   !NC5KET12                               
CH3COC3H6O                   2   494.800     6.174     1.800     0.000     1.000   !NC5KET12                               
CH3COCH2CH2CH2O              2   494.800     6.174     1.800     0.000     1.000   !NC5KET12                               
C2H5COC2H4O                  2   494.800     6.174     1.800     0.000     1.000   !NC5KET12                               
CH3COCH2C2H4O                2   494.800     6.174     1.800     0.000     1.000   !NC5KET12                               
CHOCH2C3H6O                  2   494.800     6.174     1.800     0.000     1.000   !NC5KET12                               
C2H5COCH2CH2O                2   494.800     6.174     1.800     0.000     1.000   !NC5KET12                               
C5H10OH-1                    2   523.200     5.664     1.700     0.000     1.000   !                                       
C5H10OH-2                    2   523.200     5.664     1.700     0.000     1.000   !                                       
O2C5H10OH-1                  2   588.653     5.943     0.000     0.000     0.000   !                                       
O2C5H10OH-2                  2   588.653     5.943     0.000     0.000     0.000   !                                       
IC5H12                       2   382.100     5.548     0.000     0.000     1.000   !                                       
AC5H11                       2   440.735     5.041     0.000     0.000     0.000   !                                       
BC5H11                       2   440.735     5.041     0.000     0.000     0.000   !                                       
CC5H11                       2   440.735     5.041     0.000     0.000     0.000   !                                       
DC5H11                       2   440.735     5.041     0.000     0.000     0.000   !                                       
BC5H10                       2   391.400     5.550     0.000     0.000     1.000   !                                       
CC5H10                       2   437.102     5.017     0.000     0.000     0.000   !                                       
AC5H9O-A2                    2   396.8       5.458     0.0       0.0       1.0     !C5H91-3                                
AC5H11O2H                    2   549.783     5.717     0.000     0.000     0.000   !                                       
BC5H11O2H                    2   549.783     5.717     0.000     0.000     0.000   !                                       
CC5H11O2H                    2   549.783     5.717     0.000     0.000     0.000   !                                       
DC5H11O2H                    2   549.783     5.717     0.000     0.000     0.000   !                                       
AC5H11O2                     2   546.691     5.698     0.000     0.000     0.000   !                                       
BC5H11O2                     2   546.691     5.698     0.000     0.000     0.000   !                                       
CC5H11O2                     2   546.691     5.698     0.000     0.000     0.000   !                                       
DC5H11O2                     2   546.691     5.698     0.000     0.000     0.000   !                                       
AC5H11O                      2   523.200     5.664     1.700     0.000     1.000   !                                       
BC5H11O                      2   523.200     5.664     1.700     0.000     1.000   !                                       
CC5H11O                      2   523.200     5.664     1.700     0.000     1.000   !                                       
DC5H11O                      2   523.200     5.664     1.700     0.000     1.000   !                                       
AC5H10OOH-A                  2   546.691     5.698     0.000     0.000     0.000   !                                       
AC5H10OOH-B                  2   546.691     5.698     0.000     0.000     0.000   !                                       
AC5H10OOH-C                  2   546.691     5.698     0.000     0.000     0.000   !                                       
AC5H10OOH-D                  2   546.691     5.698     0.000     0.000     0.000   !                                       
BC5H10OOH-A                  2   546.691     5.698     0.000     0.000     0.000   !                                       
BC5H10OOH-C                  2   546.691     5.698     0.000     0.000     0.000   !                                       
BC5H10OOH-D                  2   546.691     5.698     0.000     0.000     0.000   !                                       
CC5H10OOH-A                  2   546.691     5.698     0.000     0.000     0.000   !                                       
CC5H10OOH-B                  2   546.691     5.698     0.000     0.000     0.000   !                                       
CC5H10OOH-D                  2   546.691     5.698     0.000     0.000     0.000   !                                       
DC5H10OOH-A                  2   546.691     5.698     0.000     0.000     0.000   !                                       
DC5H10OOH-B                  2   546.691     5.698     0.000     0.000     0.000   !                                       
DC5H10OOH-C                  2   546.691     5.698     0.000     0.000     0.000   !                                       
A-AC5H10O                    2   492.434     5.369     0.000     0.000     0.000   !                                       
A-BC5H10O                    2   492.434     5.369     0.000     0.000     0.000   !                                       
A-CC5H10O                    2   492.434     5.369     0.000     0.000     0.000   !                                       
A-DC5H10O                    2   492.434     5.369     0.000     0.000     0.000   !                                       
B-CC5H10O                    2   492.434     5.369     0.000     0.000     0.000   !                                       
B-DC5H10O                    2   492.434     5.369     0.000     0.000     0.000   !                                       
C-DC5H10O                    2   492.434     5.369     0.000     0.000     0.000   !                                       
AC5H10OOH-AO2                2   639.455     6.230     0.000     0.000     0.000   !                                       
AC5H10OOH-BO2                2   639.455     6.230     0.000     0.000     0.000   !                                       
AC5H10OOH-CO2                2   639.455     6.230     0.000     0.000     0.000   !                                       
AC5H10OOH-DO2                2   639.455     6.230     0.000     0.000     0.000   !                                       
BC5H10OOH-AO2                2   639.455     6.230     0.000     0.000     0.000   !                                       
BC5H10OOH-CO2                2   639.455     6.230     0.000     0.000     0.000   !                                       
BC5H10OOH-DO2                2   639.455     6.230     0.000     0.000     0.000   !                                       
CC5H10OOH-AO2                2   639.455     6.230     0.000     0.000     0.000   !                                       
CC5H10OOH-BO2                2   639.455     6.230     0.000     0.000     0.000   !                                       
CC5H10OOH-DO2                2   639.455     6.230     0.000     0.000     0.000   !                                       
DC5H10OOH-AO2                2   639.455     6.230     0.000     0.000     0.000   !                                       
DC5H10OOH-BO2                2   639.455     6.230     0.000     0.000     0.000   !                                       
DC5H10OOH-CO2                2   639.455     6.230     0.000     0.000     0.000   !                                       
C5H9A-A,BOOH                 2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9A-A,COOH                 2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9A-A,DOOH                 2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9A-B,COOH                 2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9A-B,DOOH                 2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9A-C,DOOH                 2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9B-A,AOOH                 2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9B-A,COOH                 2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9B-A,DOOH                 2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9B-C,DOOH                 2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9C-A,AOOH                 2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9C-A,BOOH                 2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9C-A,DOOH                 2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9C-B,DOOH                 2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9D-A,AOOH                 2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9D-A,BOOH                 2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9D-A,COOH                 2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9D-B,COOH                 2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9A-AOOH                   2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9A-COOH                   2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9A-DOOH                   2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9B-AOOH                   2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9B-DOOH                   2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9C-AOOH                   2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9C-BOOH                   2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9OA-AOOH-B                2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9OA-AOOH-C                2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9OA-AOOH-D                2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9OA-BOOH-A                2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9OA-BOOH-C                2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9OA-BOOH-D                2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9OA-COOH-A                2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9OA-COOH-B                2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9OA-COOH-D                2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9OA-DOOH-A                2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9OA-DOOH-B                2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9OA-DOOH-C                2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9OB-COOH-A                2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9OB-COOH-D                2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9OB-DOOH-A                2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9OB-DOOH-C                2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9OC-DOOH-A                2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
C5H9OC-DOOH-B                2   523.200     5.664     1.700     0.000     1.000   !C5H10OOH1-2O2                          
AC3H5OCH2                    2   523.2       5.664     1.7       0.0       1.0     !SC3H5OCH2                              
CH3COCH2OCH2CH2              2   494.800     6.174     1.800     0.000     1.000   !NC5KET12                               
IC5KETAA                     2   591.463     5.959     0.000     0.000     0.000   !                                       
IC5KETAB                     2   591.463     5.959     0.000     0.000     0.000   !                                       
IC5KETAC                     2   591.463     5.959     0.000     0.000     0.000   !                                       
IC5KETAD                     2   591.463     5.959     0.000     0.000     0.000   !                                       
IC5KETCA                     2   591.463     5.959     0.000     0.000     0.000   !                                       
IC5KETCB                     2   591.463     5.959     0.000     0.000     0.000   !                                       
IC5KETCD                     2   591.463     5.959     0.000     0.000     0.000   !                                       
IC5KETDA                     2   591.463     5.959     0.000     0.000     0.000   !                                       
IC5KETDB                     2   591.463     5.959     0.000     0.000     0.000   !                                       
IC5KETDC                     2   591.463     5.959     0.000     0.000     0.000   !                                       
C2H5CH(CH2O)CHO              2   494.800     6.174     1.800     0.000     1.000   !NC5KET12                               
C3H5O(CH3)CHO                2   494.800     6.174     1.800     0.000     1.000   !NC5KET12                               
C2H4OCH(CH3)CHO              2   494.800     6.174     1.800     0.000     1.000   !NC5KET12                               
CH2OC3H6CHO                  2   494.800     6.174     1.800     0.000     1.000   !NC5KET12                               
CH3COCH(CH3)CH2O             2   494.800     6.174     1.800     0.000     1.000   !NC5KET12                               
CH3CO(CH3)C2H3O              2   494.800     6.174     1.800     0.000     1.000   !NC5KET12                               
CH2OCOCH(CH3)CH3             2   494.800     6.174     1.800     0.000     1.000   !NC5KET12                               
CHOC3H6CH2O                  2   494.800     6.174     1.800     0.000     1.000   !NC5KET12                               
CHOCH2(CH3)C2H3O             2   494.800     6.174     1.800     0.000     1.000   !NC5KET12                               
CHOCHOCH(CH3)CH3             2   494.800     6.174     1.800     0.000     1.000   !NC5KET12                               
AC5H10OH                     2   523.2       5.664      1.7      0.0       1.0     !C5H10OH-1                              
BC5H10OH                     2   523.2       5.664      1.7      0.0       1.0     !C5H10OH-1                              
CC5H10OH                     2   523.2       5.664      1.7      0.0       1.0     !C5H10OH-1                              
AO2C5H10OH                   2   524.2       5.649      1.67     10.42     1       !C5H10OH-1O2                            
BO2C5H10OH                   2   524.2       5.649      1.67     10.42     1       !C5H10OH-1O2                            
CO2C5H10OH                   2   524.2       5.649      1.67     10.42     1       !C5H10OH-1O2                            
IC3H5COCH3                   2   485.716     5.327     0.000     0.000     0.000   !                                       
IC3H5COCH2                   2   482.331     5.306     0.000     0.000     0.000   !                                       
AC3H4COCH3                   2   482.331     5.306     0.000     0.000     0.000   !                                       
NEOC5H12                     2   444.347     5.064     0.000     0.000     0.000   !                                       
NEOC5H11                     2   440.735     5.041     0.000     0.000     0.000   !                                       
NEOC5H11O2H                  2   549.783     5.717     0.000     0.000     0.000   !                                       
NEOC5H11O2                   2   546.691     5.698     0.000     0.000     0.000   !                                       
NEOC5H11O                    2   495.769     5.390     0.000     0.000     0.000   !                                       
NEOC5H10OOH                  2   546.691     5.698     0.000     0.000     0.000   !                                       
NEO-C5H10O                   2   492.434     5.369     0.000     0.000     0.000   !                                       
NEOC5H10OOH-O2               2   639.455     6.230     0.000     0.000     0.000   !                                       
NEOC5H9Q2                    2   639.455     6.230     0.000     0.000     0.000   !                                       
NEOC5KET                     2   591.463     5.959     0.000     0.000     0.000   !                                       
NEOC5KETOX                   2   540.467     5.661     0.000     0.000     0.000   !                                       
NEOC5KEJOL                   2   540.467     5.661     0.000     0.000     0.000   !                                       
NEOC5H9O-OOH                 2   524.2       5.649      1.67     10.42     1       !C5H10OH-1O2                            
SC3H5OOH                     2   481.500     4.997     1.700     0.000     1.000   !AC3H5OOH                               
C5H10OOH1-2O                 2   588.653     5.943     0.000     0.000     0.000   !O2C5H10OH-1                            
C5H10OOH1-3O                 2   588.653     5.943     0.000     0.000     0.000   !O2C5H10OH-1                            
C5H10OOH1-4O                 2   588.653     5.943     0.000     0.000     0.000   !O2C5H10OH-1                            
C5H10OOH1-5O                 2   588.653     5.943     0.000     0.000     0.000   !O2C5H10OH-1                            
C5H10OOH2-1O                 2   588.653     5.943     0.000     0.000     0.000   !O2C5H10OH-1                            
