H + O2 <=> O + OH,0.6223341363866011
H2 + O <=> H + OH,0.07343341858165273
H2 + OH <=> H + H2O,0.0712115570396468
H2O + H2O <=> H + OH + H2O,-0.05308699914688784
H + O2 (+M) <=> HO2 (+M),-0.11826803528961095
H + NH2 (+M) <=> NH3 (+M),-0.08467282355842826
NH3 + O <=> NH2 + OH,0.030002045016492347
H + NH2 <=> H2 + NH,-0.04299981161329502
NH2 + O <=> H + HNO,-0.07876295840321074
NH + NH2 <=> H + tHNNH,0.08393939027057176
N + NH2 <=> 2 H + N2,0.050888791483600766
NH2 + NO <=> NNH + OH,0.10989475066183584
NH + O <=> H + NO,-0.06031736456257455
NH + OH <=> H + HNO,-0.033424928645375156
H + HNO <=> H2 + NO,-0.03851068097222636
