H + O2 <=> O + OH,0.6794584224142906
H2 + O <=> H + OH,0.05976006831648441
H2 + OH <=> H + H2O,0.06398521951700437
H + OH (+M) <=> H2O (+M),-0.041324886805551506
H2O + H2O <=> H + OH + H2O,-0.03799528587952627
H + O2 (+M) <=> HO2 (+M),-0.09765251019998607
NH3 (+M) <=> H + NH2 (+M),-0.20484320400758707
NH2 + O <=> H + HNO,-0.054401433231145525
NH + NH2 <=> H + tHNNH,0.0855252842263852
N + NH2 <=> 2 H + N2,0.04274180046616412
NH2 + NO <=> NNH + OH,0.11160256529629776
NH + O <=> H + NO,-0.054373405564922275
NH + NO <=> H + N2O,-0.03180374862196747
HNO (+M) <=> H + NO (+M),0.033882310709418745
H + HNO <=> H2 + NO,-0.046827587684923726
