H + O2 <=> O + OH,0.6116868448453703
H2 + O <=> H + OH,0.06438050736604992
H2 + OH <=> H + H2O,0.06528749842035605
H2O + M <=> H + OH + M,-0.050189833891490246
H + O2 (+M) <=> HO2 (+M),-0.09444872256461129
H + NH2 (+M) <=> NH3 (+M),-0.13906785440378838
NH2 + O <=> H + HNO,-0.057763546660889085
NH + NH2 <=> H + tHNNH,0.07653634023362073
N + NH2 <=> 2 H + N2,0.04407791225619303
NH2 + NO <=> NNH + OH,0.10360743119019548
NH + O <=> H + NO,-0.06071041571181099
H + HNO <=> H2 + NO,-0.0562961003903911
